curve_uid,source_record_id,source_doi,paper_key,figure_id,panel_id,curve_label,condition_label,native_point_count,fit_point_count,axis_orientation,linear_axes,current_density_basis,reference_basis,reference_axis_ready,potential_unit_mode,current_unit_mode,eta_rule,selected_current_sign,selected_current_sign_rule,selected_current_sign_raw_point_count,j_min_mA,j_max_mA,y_min_mV,y_max_mV,fit_range_ok,canonical_fit_eligible,current_reaches_20_mA_cm2,retained_source_record,retained_source_record_id,included_figure4,selection_reason
batch3/case351/figure_6__panel_a/nise2,batch3/case351,10.1002/adfm.202412685,10.1002/adfm.202412685,figure_6,a,NiSe2,NiSe2,34,24,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,dominant_high_eta_current_sign,26,3.0545517122698063,492.72930648769574,91.44654088050314,337.9874213836478,True,True,True,True,batch3/case351,True,included
batch3/case351/figure_6__panel_a/nipse_2_5,batch3/case351,10.1002/adfm.202412685,10.1002/adfm.202412685,figure_6,a,NiPSe-2-5,NiPSe-2-5,24,22,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,24,6.668387540870736,474.8408191361211,5.911949685534577,233.20754716981128,True,True,True,True,batch3/case351,True,included
batch3/case351/figure_6__panel_a/ptc,batch3/case351,10.1002/adfm.202412685,10.1002/adfm.202412685,figure_6,a,Pt/C,Pt/C,33,33,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,33,13.896059198072596,490.92238857339527,106.54088050314463,428.55345911949684,True,True,True,True,batch3/case351,True,included
batch3/case351/figure_6__panel_d/curve_1,batch3/case351,10.1002/adfm.202412685,10.1002/adfm.202412685,figure_6,d,NiPSe-2-5,NiPSe-2-5,36,36,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,36,4.556233062330619,192.21883468834687,150.55910543130986,620.2076677316294,True,True,True,True,batch3/case351,True,included
batch3/case351/figure_6__panel_d/curve_2,batch3/case351,10.1002/adfm.202412685,10.1002/adfm.202412685,figure_6,d,Pt/C,Pt/C,50,49,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,50,0.4302168021680164,198.47899728997294,17.771565495207604,709.6645367412141,True,True,True,True,batch3/case351,True,included
batch3/case357/figure_3__panel_a/curve_blue,batch3/case357,10.1002/adfm.202414554,10.1002/adfm.202414554,figure_3,a,PtFeCoNi@HCS,PtFeCoNi@HCS,24,24,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,24,1.5933715742511145,99.29891650732951,16.210045662100395,277.1689497716895,True,True,True,True,batch3/case357,True,included
batch3/case357/figure_3__panel_a/curve_green,batch3/case357,10.1002/adfm.202414554,10.1002/adfm.202414554,figure_3,a,PtFeCoNiLa@HCS,PtFeCoNiLa@HCS,39,30,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,39,0.2549394518801776,25.68514977692798,5.936073059360667,441.55251141552515,True,True,True,True,batch3/case357,True,included
batch3/case357/figure_3__panel_a/curve_black,batch3/case357,10.1002/adfm.202414554,10.1002/adfm.202414554,figure_3,a,PtFeCoNiMn@HCS,PtFeCoNiMn@HCS,30,29,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,30,1.5933715742511145,72.53027405991078,71.68949771689492,429.2237442922375,True,True,True,True,batch3/case357,True,included
batch3/case357/figure_3__panel_a/curve_red,batch3/case357,10.1002/adfm.202414554,10.1002/adfm.202414554,figure_3,a,PtFeCoNiCu@HCS,PtFeCoNiCu@HCS,19,19,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,19,2.262587635436583,99.29891650732951,16.210045662100395,219.634703196347,True,True,True,True,batch3/case357,True,included
batch3/case357/figure_3__panel_a/curve_purple,batch3/case357,10.1002/adfm.202414554,10.1002/adfm.202414554,figure_3,a,PtFeCoNiMo@HCS,PtFeCoNiMo@HCS,32,31,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,32,0.924155513065646,99.29891650732951,18.264840182648342,400.4566210045663,True,True,True,True,batch3/case357,True,included
batch3/case357/figure_4__panel_a/curve_1,batch3/case357,10.1002/adfm.202414554,10.1002/adfm.202414554,figure_4,a,PtFeCoNiCu@HCS,PtFeCoNiCu@HCS,23,23,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,23,26.60377358490566,99.43396226415095,119.63048498845257,221.24711316397222,True,True,True,True,batch3/case357,True,included
batch3/case357/figure_4__panel_a/curve_2,batch3/case357,10.1002/adfm.202414554,10.1002/adfm.202414554,figure_4,a,PtFeCoNiCuCr@HCS,PtFeCoNiCuCr@HCS,18,18,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,18,2.452830188679245,99.43396226415095,6.466512702078417,84.98845265588906,True,True,True,True,batch3/case357,True,included
batch3/case357/figure_4__panel_a/curve_3,batch3/case357,10.1002/adfm.202414554,10.1002/adfm.202414554,figure_4,a,PtFeCoNiCuMn@HCS,PtFeCoNiCuMn@HCS,62,36,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,62,0.9433962264150945,39.056603773584904,52.65588914549644,429.0993071593533,True,True,True,True,batch3/case357,True,included
batch3/case357/figure_4__panel_a/curve_4,batch3/case357,10.1002/adfm.202414554,10.1002/adfm.202414554,figure_4,a,PtFeCoNiCuMo@HCS,PtFeCoNiCuMo@HCS,43,41,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,43,1.3207547169811322,99.43396226415095,6.4665127020784166,198.1524249422632,True,True,True,True,batch3/case357,True,included
batch3/case357/figure_4__panel_g/curve_1,batch3/case357,10.1002/adfm.202414554,10.1002/adfm.202414554,figure_4,g,PtFeCoNiCuCr@HCS Initial,Initial,29,29,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,29,2.7060931899641627,99.42652329749104,9.676308539944841,87.0523415977961,True,True,True,True,batch3/case357,True,included
batch3/case357/figure_4__panel_g/curve_2,batch3/case357,10.1002/adfm.202414554,10.1002/adfm.202414554,figure_4,g,"PtFeCoNiCuCr@HCS 15,000th CV","15,000th CV",16,16,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,16,4.211469534050185,97.54480286738352,24.139118457300217,108.02341597796139,True,True,True,True,batch3/case357,True,included
batch3/case357/figure_4__panel_g/curve_3,batch3/case357,10.1002/adfm.202414554,10.1002/adfm.202414554,figure_4,g,20% Pt/C Initial,Initial,20,20,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,20,1.5770609318996467,98.48566308243728,8.953168044077072,118.87052341597791,True,True,True,True,batch3/case357,True,included
batch3/case357/figure_4__panel_g/curve_4,batch3/case357,10.1002/adfm.202414554,10.1002/adfm.202414554,figure_4,g,"20% Pt/C 15,000th CV","15,000th CV",24,24,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,24,3.4587813620071737,97.54480286738352,58.84986225895311,267.1143250688705,True,True,True,True,batch3/case357,True,included
batch3/case359/figure_2__panel_a/curve_runi_moo2,batch3/case359,10.1002/adfm.202415375,10.1002/adfm.202415375,figure_2,a,RuNi-MoO2,RuNi-MoO2,36,36,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,36,6.595012000417398,297.213816132735,17.857142857142858,142.85714285714286,True,True,True,True,batch3/case359,True,included
batch3/case359/figure_2__panel_a/curve_ru_moo2,batch3/case359,10.1002/adfm.202415375,10.1002/adfm.202415375,figure_2,a,Ru-MoO2,Ru-MoO2,20,20,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,20,3.986225607847222,295.1267870186789,21.428571428571427,292.8571428571429,True,True,True,True,batch3/case359,True,included
batch3/case359/figure_2__panel_a/curve_ni_moo2,batch3/case359,10.1002/adfm.202415375,10.1002/adfm.202415375,figure_2,a,Ni-MoO2,Ni-MoO2,28,27,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,28,2.9427110508191516,298.2573306897631,39.285714285714285,417.8571428571429,True,True,True,True,batch3/case359,True,included
batch3/case359/figure_2__panel_a/curve_moo2,batch3/case359,10.1002/adfm.202415375,10.1002/adfm.202415375,figure_2,a,MoO2,MoO2,31,25,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,dominant_high_eta_current_sign,30,0.8556819367630107,294.60502974016487,75.0,671.4285714285713,True,True,True,True,batch3/case359,True,included
batch3/case359/figure_2__panel_a/curve_pt_c,batch3/case359,10.1002/adfm.202415375,10.1002/adfm.202415375,figure_2,a,Pt/C,Pt/C,16,16,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,16,8.160283835959504,297.73557341124905,10.714285714285714,225.0,True,True,True,True,batch3/case359,True,included
batch3/case359/figure_2__panel_g/curve_1,batch3/case359,10.1002/adfm.202415375,10.1002/adfm.202415375,figure_2,g,Initial,Initial,38,34,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,38,16.509926854754426,296.551724137931,27.717154081187207,140.76822348319507,True,True,True,True,batch3/case359,True,included
batch3/case359/figure_2__panel_g/curve_2,batch3/case359,10.1002/adfm.202415375,10.1002/adfm.202415375,figure_2,g,After 150 hours (-0.090 V),After 150 hours (-0.090 V),19,19,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,19,86.52037617554858,296.551724137931,84.24268878219114,151.4622435617634,True,True,True,True,batch3/case359,True,included
batch3/case359/figure_2__panel_g/curve_3,batch3/case359,10.1002/adfm.202415375,10.1002/adfm.202415375,figure_2,g,After 300 hours (-0.125 V),After 300 hours (-0.125 V),39,39,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,39,2.9258098223615288,295.50679205851617,3.273679615888209,160.62854648625049,True,True,True,True,batch3/case359,True,included
batch3/case359/figure_3__panel_e/curve_1,batch3/case359,10.1002/adfm.202415375,10.1002/adfm.202415375,figure_3,e,1.0 M KOH/H2O,1.0 M KOH/H2O,39,39,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,39,6.733524355300844,296.22731614135625,11.94863204913458,139.25181462869907,True,True,True,True,batch3/case359,True,included
batch3/case359/figure_3__panel_e/curve_2,batch3/case359,10.1002/adfm.202415375,10.1002/adfm.202415375,figure_3,e,1.0 M KOD/D2O,1.0 M KOD/D2O,54,53,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,54,2.913085004775533,291.45176695319964,3.5734226689000748,181.12786152987158,True,True,True,True,batch3/case359,True,included
batch3/case362/figure_3__panel_A/curve_1,batch3/case362,10.1002/adfm.202416678,10.1002/adfm.202416678,figure_3,a,Pt SACs-NiCrO3/NF,Pt SACs-NiCrO3/NF,24,24,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,1.0,single_current_sign,24,7.34926864074207,393.36425258651445,9.407844142527598,358.44655216611125,True,True,True,True,batch3/case362,True,included
batch3/case362/figure_3__panel_A/curve_2,batch3/case362,10.1002/adfm.202416678,10.1002/adfm.202416678,figure_3,a,NiCrO3/NF,NiCrO3/NF,36,36,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,1.0,single_current_sign,36,14.484480913307179,319.1580449518373,66.31632914637277,699.8974621891823,True,True,True,True,batch3/case362,True,included
batch3/case362/figure_3__panel_A/curve_3,batch3/case362,10.1002/adfm.202416678,10.1002/adfm.202416678,figure_3,a,Pt/C,Pt/C,26,26,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,1.0,single_current_sign,26,6.63574741348556,391.9372101320014,20.78954114329663,400.1794411689311,True,True,True,True,batch3/case362,True,included
batch3/case362/figure_3__panel_A/curve_4,batch3/case362,10.1002/adfm.202416678,10.1002/adfm.202416678,figure_3,a,NF,NF,39,38,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,1.0,dominant_high_eta_current_sign,38,0.2140563681769614,127.2208348198359,35.96513714432201,699.8974621891823,True,True,True,True,batch3/case362,True,included
batch3/case367/figure_5__panel_a/curve_1,batch3/case367,10.1002/adfm.202417924,10.1002/adfm.202417924,figure_5,a,NiMoSx,NiMoSx,35,20,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,22,23.80952380952381,457.14285714285717,167.20496894409942,423.10559006211184,True,True,True,True,batch3/case367,True,included
batch3/case367/figure_5__panel_a/curve_2,batch3/case367,10.1002/adfm.202417924,10.1002/adfm.202417924,figure_5,a,NiMnFe-PBA,NiMnFe-PBA,46,23,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,33,9.523809523809524,471.42857142857144,129.9378881987578,517.5155279503107,True,True,True,True,batch3/case367,True,included
batch3/case367/figure_5__panel_a/curve_3,batch3/case367,10.1002/adfm.202417924,10.1002/adfm.202417924,figure_5,a,NiMoSx@NiMnFe-PBA,NiMoSx@NiMnFe-PBA,36,19,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,27,14.285714285714286,461.9047619047619,56.64596273291929,323.7267080745342,True,True,True,True,batch3/case367,True,included
batch3/case367/figure_5__panel_a/curve_4,batch3/case367,10.1002/adfm.202417924,10.1002/adfm.202417924,figure_5,a,Pt/C/NF,Pt/C/NF,39,20,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,20,33.333333333333336,500.0,10.683229813664624,246.7080745341615,True,True,True,True,batch3/case367,True,included
batch3/case367/figure_5__panel_e/curve_1,batch3/case367,10.1002/adfm.202417924,10.1002/adfm.202417924,figure_5,e,NiMoSx,NiMoSx,32,27,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,27,0.20670773442847357,2.5475701574264202,265.7479826194909,588.5288640595903,False,False,False,True,batch3/case367,False,insufficient_points_or_range
batch3/case367/figure_5__panel_e/curve_2,batch3/case367,10.1002/adfm.202417924,10.1002/adfm.202417924,figure_5,e,NiMnFe-PBA,NiMnFe-PBA,44,31,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,31,0.2340862422997946,3.245722108145106,327.8212290502793,700.2607076350093,False,False,False,True,batch3/case367,False,insufficient_points_or_range
batch3/case367/figure_5__panel_e/curve_3,batch3/case367,10.1002/adfm.202417924,10.1002/adfm.202417924,figure_5,e,NiMoSx@NiMnFe-PBA,NiMoSx@NiMnFe-PBA,52,17,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,17,0.20670773442847357,1.6919917864476386,235.95282433271257,434.58721291123527,False,False,False,True,batch3/case367,False,insufficient_points_or_range
batch3/case368/figure_4__panel_a/curve_1,batch3/case368,10.1002/adfm.202417976,10.1002/adfm.202417976,figure_4,a,Ru/CoSA/CNT,Ru/CoSA/CNT,30,29,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,29,4.891304347826087,296.7391304347826,1.4285714285714286,81.42857142857143,True,True,True,True,batch3/case368,True,included
batch3/case368/figure_4__panel_a/curve_2,batch3/case368,10.1002/adfm.202417976,10.1002/adfm.202417976,figure_4,a,Ru/CNT,Ru/CNT,30,30,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,30,6.521739130434782,296.7391304347826,18.571428571428573,184.28571428571428,True,True,True,True,batch3/case368,True,included
batch3/case368/figure_4__panel_a/curve_3,batch3/case368,10.1002/adfm.202417976,10.1002/adfm.202417976,figure_4,a,CoSA/CNT,CoSA/CNT,40,29,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,31,2.1739130434782608,297.82608695652175,18.571428571428573,350.0,True,True,True,True,batch3/case368,True,included
batch3/case368/figure_4__panel_a/curve_4,batch3/case368,10.1002/adfm.202417976,10.1002/adfm.202417976,figure_4,a,Pt/C,Pt/C,28,28,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,28,11.956521739130434,284.45652173913044,41.42857142857142,198.57142857142856,True,True,True,True,batch3/case368,True,included
batch3/case369/figure_4__panel_a/curve_1,batch3/case369,10.1002/adfm.202418264,10.1002/adfm.202418264,figure_4,a,P-PtNi networks,P-PtNi networks,20,18,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,18,4.769012475353348,99.19103691009269,0.13451191391225276,163.47040737893917,True,True,True,True,batch3/case369,True,included
batch3/case369/figure_4__panel_a/curve_2,batch3/case369,10.1002/adfm.202418264,10.1002/adfm.202418264,figure_4,a,PtNiP networks,PtNiP networks,43,43,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,43,0.8992573755689485,99.57801242007113,0.13451191391225276,403.6702536510375,True,True,True,True,batch3/case369,True,included
batch3/case369/figure_4__panel_a/curve_3,batch3/case369,10.1002/adfm.202418264,10.1002/adfm.202418264,figure_4,a,PtNi networks,PtNi networks,38,38,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,38,17.152228794663426,98.41708589013581,76.99846272098374,432.49423520368936,True,True,True,True,batch3/case369,True,included
batch3/case369/figure_4__panel_a/curve_4,batch3/case369,10.1002/adfm.202418264,10.1002/adfm.202418264,figure_4,a,commercial Pt/C,commercial Pt/C,44,39,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,39,2.0601839055042683,96.09523283026518,0.13451191391225276,365.2382782475018,True,True,True,True,batch3/case369,True,included
batch3/case369/figure_4__panel_f/curve_1,batch3/case369,10.1002/adfm.202418264,10.1002/adfm.202418264,figure_4,f,P-PtNi networks,before ADTs,18,15,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,15,7.764534003242644,99.61872182728455,7.589224668398648,168.39874196636117,True,True,True,True,batch3/case369,True,included
batch3/case369/figure_4__panel_f/curve_2,batch3/case369,10.1002/adfm.202418264,10.1002/adfm.202418264,figure_4,f,P-PtNi networks after ADTs,after ADTs,19,19,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,19,10.196518609581839,97.56088869884368,20.990017776562194,185.2454533023382,True,True,True,True,batch3/case369,True,included
batch3/case369/figure_4__panel_f/curve_3,batch3/case369,10.1002/adfm.202418264,10.1002/adfm.202418264,figure_4,f,commercial Pt/C,before ADTs,37,33,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,33,2.713489051615085,99.24457034938621,5.674825652946714,373.2394366197182,True,True,True,True,batch3/case369,True,included
